2023-03-09 12:32:09,667 [31] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-25-0E-00-07-00-00-00-0A-14-01-00-5A
2023-03-09 12:32:09,668 [31] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: CAN PLAY S received.
2023-03-09 12:32:09,712 [31] INFO  ControlLib.ControlLogic - GameControl: Idle Could stop action
2023-03-09 12:32:09,714 [31] INFO  ControlLib.ControlLogic - GameControl: Idle Current action
2023-03-09 12:32:09,715 [31] INFO  ControlLib.ControlLogic - GameControl: GameStarted Started
2023-03-09 12:32:09,719 [31] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - GameControl: Save recall data for  userId: a0341d67-5503-4aac-a826-f422ecf6b3ea and game id: 1
2023-03-09 12:32:09,721 [31] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: GAME APPROVED S response sent.
2023-03-09 12:32:09,723 [31] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-E3-0E-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-48-06-04-08-03-07-03-05-04-05-05-04-04-07-04-01-00-00-00-00-00-00-00-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-07-9F-F4-01-06-00-00-00-64-4A-B7-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-6D
2023-03-09 12:32:12,467 [60] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-24-0F-00-01-00-35
2023-03-09 12:32:12,469 [60] INFO  ControlLib.ClientMain - Console: Client returned: 01-24-0F-00-01-00-35
2023-03-09 12:32:12,470 [60] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-24-0F-00-01-00-35
2023-03-09 12:32:12,471 [60] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GAME END received.
2023-03-09 12:32:12,472 [60] INFO  ControlLib.ControlLogic - GameControl: GameStarted Could stop action
2023-03-09 12:32:12,474 [60] INFO  ControlLib.ControlLogic - GameControl: GameStarted Could stop action
2023-03-09 12:32:12,479 [60] INFO  ControlLib.GameMainControlVersions.GameMainControlRegular - GameControl: Win: 100, UserID: a0341d67-5503-4aac-a826-f422ecf6b3ea
2023-03-09 12:32:12,491 [60] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - GameControl: 1. Update recall data game status for game id: 1, status: 4, win processd: False
2023-03-09 12:32:12,492 [60] INFO  ControlLib.ControlLogic - GameControl: GameStarted Could stop action
2023-03-09 12:32:12,494 [60] INFO  ControlLib.ControlLogic - GameControl: GameStarted Stopped
2023-03-09 12:32:12,495 [60] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: GAME METRICS response sent. 499800, 499800 --- 00-07-A0-58-00-00-00-00-00-00-00-00-07-A0-58
2023-03-09 12:32:12,496 [60] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-E0-0F-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-0F-00-07-A0-58-00-00-00-00-00-00-00-00-07-A0-58-06
2023-03-09 12:32:16,440 [46] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-32-10-00-00-02-45
2023-03-09 12:32:16,442 [46] INFO  ControlLib.ClientMain - Console: Client returned: 01-32-10-00-00-02-45
2023-03-09 12:32:16,444 [46] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-32-10-00-00-02-45
2023-03-09 12:32:16,445 [46] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GET JACKPOT VALUE received.
2023-03-09 12:32:16,446 [46] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: JACKPOT TYPE VALUE response sent.
